year,wiki_ref,wiki_query,producer,distributor,name,country,director,cinematography,editing,studio,budget,gross,runtime,music,writer,starring,language,released
2012,/wiki/Magic_Mike,Magic_Mike,[[Nick Wechsler (producer)|Nick Wechsler]]<br />[[Gregory Jacobs]]<br />[[Channing Tatum]]<br />[[Reid Carolin]],[[Warner Bros.|Warner Bros. Pictures]] {{small|(US)}} <br />[[FilmNation Entertainment]] {{small|(International)}},Magic Mike,United States,[[Steven Soderbergh]],Steven Soderbergh,Steven Soderbergh,[[Nick Wechsler (producer)|Nick Wechsler Productions]]<br />Iron Horse Entertainment<br />Extension 765,$7 million,$167.2 million,110 minutes,,Reid Carolin,[[Channing Tatum]]<br />[[Alex Pettyfer]]<br />[[Cody Horn]]<br />[[Matt Bomer]]<br />[[Olivia Munn]]<br />[[Joe Manganiello]]<br />[[Matthew McConaughey]],English,{{Film date|2012|6|24|Los Angeles Film Festival|2012|6|29|United States}}
2012,/wiki/People_Like_Us_(film),People_Like_Us_(film),[[Roberto Orci]]<br>[[Bobby Cohen]]<br>[[Clayton Townsend]],[[Walt Disney Studios Motion Pictures]],People Like Us,United States,[[Alex Kurtzman]],[[Salvatore Totino]],[[Robert Leighton (film editor)|Robert Leighton]],[[DreamWorks|DreamWorks Pictures]]<br>[[Reliance Entertainment]]<br>[[K/O Paper Products]],$16 million,$12.6 million,114 minutes,[[A. R. Rahman]],Alex Kurtzman<br>Roberto Orci<br>Jody Lambert,[[Chris Pine]]<br>[[Elizabeth Banks]]<br>[[Olivia Wilde]]<br>Michael Hall D'Addario<br>[[Michelle Pfeiffer]],English,{{Film date|2012|06|15|[[LA Film Fest]]|2012|6|29|US}}
2012,/wiki/Ted_(film),Ted_(film),"{{Plainlist|
* [[Scott Stuber]]
* Seth MacFarlane
* [[John Jacobs (producer)|John Jacobs]]
* Jason Clark}}",[[Universal Pictures]],Ted,United States,[[Seth MacFarlane]],[[Michael Barrett (cinematographer)|Michael Barrett]],Jeff Freeman,,$50 million,$549.4 million,106 minutes,[[Walter Murphy]],,"{{Plainlist|<!--DO NOT CHANGE THIS CAST!-->|
* [[Mark Wahlberg]]
* [[Mila Kunis]]
* Seth MacFarlane
* [[Joel McHale]] 
* [[Giovanni Ribisi]]|<!--PER BILLING-->|}} * [[Mark Wahlberg]]
* [[Mila Kunis]]
* Seth MacFarlane
* [[Joel McHale]] 
* [[Giovanni Ribisi]]",English,{{film date|2012|6|29}}
2012,/wiki/Take_This_Waltz_(film),Take_This_Waltz_(film),Susan Cavan<br />Sarah Polley,[[Mongrel Media]] {{small|(Canada)}} <br />Alta Classics {{small|(Spain)}} <br />Broadmedia Studios {{small|(Japan)}} <br />[[Magnolia Pictures]] {{small|(US)}},Take This Waltz,Canada<br />Spain<br />Japan,[[Sarah Polley]],Luc Montpellier,Christopher Donaldson,[[Astral Media|Astral]]<br />[[Harold Greenberg|The Harold Greenberg Fund]]<br />Joe's Daughter,,"$1,239,692",116 minutes,[[Jonathan Goldsmith (musician)|Jonathan Goldsmith]],Sarah Polley,[[Michelle Williams (actress)|Michelle Williams]]<br />[[Seth Rogen]]<br />[[Sarah Silverman]]<br />[[Luke Kirby]],English,{{Film date|2011|09|11|[[Toronto International Film Festival|TIFF]]|2012|06|29|Canada}}
2012,/wiki/A_Burning_Hot_Summer,A_Burning_Hot_Summer,Edouard Weil,[[Wild Bunch (film company)|Wild Bunch Distribution]],A Burning Hot Summer,France<br>Italy<br>Switzerland,[[Philippe Garrel]],[[Willy Kurant]],Yann Dedet,Rectangle Productions,$3.1 million,$190.000,95 minutes,[[John Cale]],Philippe Garrel<br>Marc Chodolenko<br>Caroline Deruas,[[Monica Bellucci]]<br>[[Louis Garrel]]<br>[[Céline Sallette]]<br>Jérôme Robart,French,{{Film date|df|=|y|2011|9|2|[[68th Venice International Film Festival|Venice Film Festival]]|2011|9|28|France}}
2012,/wiki/Unforgivable_(2011_film),Unforgivable_(2011_film),Saïd Ben Saïd,[[UGC Distribution]],Unforgivable,France,[[André Téchiné]],Julien Hirsch,[[Hervé de Luze]],MS<br>CRG International<br>[[France 3 Cinéma]],[[Euro sign|€]]7.5 million,[[Euro sign|€]]1.3 million,111 minutes,[[Max Richter]],[[André Téchiné]]<br>Mehdi Ben Attia,"{{Plainlist|
* [[André Dussolier]]
* [[Carole Bouquet]]
* [[Adriana Asti]]}}",French <br> Italian,{{Film date|2011|8|17|df|=|y}}
2012,/wiki/Last_Ride_(film),Last_Ride_(film),Antonia Barnard<br />Nicholas Cole<br />[[Anthony Maras]],[[Madman Entertainment]],Last Ride,Australia,Glendyn Ivin,[[Greig Fraser]],Jack Hutchings,,"$3,000,000","A$388,722 (Australia)",101 minutes,Paul Charlier,,[[Hugo Weaving]]<br />Tom Russell,English,{{Film date|2009|7|2|df|=|yes}}
2012,/wiki/The_Amazing_Spider-Man_(2012_film),The_Amazing_Spider-Man_(2012_film),{{ubl|[[Avi Arad]]|Matt Tolmach|[[Laura Ziskin]]}},[[Columbia Pictures]],The Amazing Spider-Man,United States,[[Marc Webb]],[[John Schwartzman]],{{ubl|Alan Edward Bell|[[Michael McCusker]]|[[Pietro Scalia]]}},"{{ubl|[[Marvel Entertainment]]|ref| name= thr-review |[[Laura Ziskin|Laura Ziskin Productions]]|[[Avi Arad|Arad Productions, Inc.]]|Matt Tolmach Productions}}","$200–230&nbsp;million {{efn|The official cost of ''The Amazing Spider-Man'' is unknown; however, various estimates put its cost at $200 million,|ref|{{cite news |last=Dodes |first=Rachel |date=June 29, 2012 |title=Spinning a Tangled Web—Again |work=[[The Wall Street Journal]] |url=https://www.wsj.com/articles/SB10001424052702304870304577490502511415234 |accessdate=July 12, 2012}}|</ref>| $215 million,|ref|{{cite news |last1=Grover |first1=Ronald|last2=Richwine |first2=Lisa |date=May 29, 2012 |title=Sony's big summer bet starts strong with ""MIB 3"" debut |work=[[Reuters]] |url=http://uk.reuters.com/article/2012/05/29/uk-sony-movies-idUKBRE84S14620120529 |accessdate=July 27, 2012}}|</ref>| $220 million,|ref|{{cite news | first=Marc |last=Graser |title=Spider-Man campaign aims to snare femmes |date=June 27, 2012 |work=[[Variety (magazine)|Variety]] | url=http://www.variety.com/article/VR1118056007 |accessdate=July 27, 2012}}|</ref>| and $230 million.|ref| name=""BoxOffice""|ref| name=""Horn (2012-6-20)""|{{cite news |last=Horn |first=John |date=June 20, 2012 |title=Sony's new 'Spider-Man' poised for amazing opening |work=[[Los Angeles Times]] |url=http://www.latimes.com/entertainment/movies/moviesnow/la-et-mn-amazing-spider-man-20120620,0,4397604.story |accessdate=July 6, 2012}}|</ref>|  [[List of most expensive films|one of the top forty most expensive films of all time]] both adjusting for inflation and not by inflation but still second last in place compared to the ''Spider-Man'' films preceding it.}} $215 million, $220 million, and $230 million. [[List of most expensive films|one of the top forty most expensive films of all time]] both adjusting for inflation and not by inflation but still second last in place compared to the ''Spider-Man'' films preceding it.",$757.9 million,136 minutes,[[James Horner]],,{{unbulleted list|[[Andrew Garfield]]|[[Emma Stone]]|[[Rhys Ifans]]|[[Denis Leary]]|[[Campbell Scott]]|[[Irrfan Khan]]|[[Martin Sheen]]|[[Sally Field]]}},English,{{Film date |2012|6|30|[[Tokyo]]|2012|7|3|United States}}
2012,/wiki/Katy_Perry:_Part_of_Me,Katy_Perry:_Part_of_Me,"{{plain list|
*[[Brian Grazer]]
*[[Katy Perry]]
*[[Craig Brewer]]
*Steven Jensen}}",[[Paramount Pictures]],Katy Perry: Part of Me,United States,Dan Cutforth<br>Jane Lipsitz,,Scott Evans<br>[[Scott Richter]]<br>Brian Lazarte,"{{plain list|
*[[Imagine Entertainment]]
*[[AEG Live]]
*[[EMI|EMI Music]]
*Perry Productions
*Pulse Films
*Magical Elves Productions
*Splinter Films
*[[MTV Films]]
*[[Insurge Pictures]]}}",$13 million,"$32,726,956",95 minutes,[[Deborah Lurie]],,[[Katy Perry]],english,{{Film date|2012|7|5|United States}}
2012,/wiki/Savages_(2012_film),Savages_(2012_film),"{{Plainlist|
* [[Moritz Borman]]
* Eric Copeloff}}",[[Universal Studios|Universal Pictures]],Savages,United States,[[Oliver Stone]],[[Daniel Mindel|Dan Mindel]],"{{Plainlist|
* [[Joe Hutshing]]
* Stuart Levy
* Alex Marquez}}",{{ubl|[[Relativity Media]]|Ixtlan Productions}},$45 million,$83 million,130 minutes,Adam Peters,,"{{Plainlist|
* [[Taylor Kitsch]]
* [[Blake Lively]]
* [[Aaron Taylor-Johnson|Aaron Johnson]]
* [[John Travolta]]
* [[Benicio del Toro]]
* [[Salma Hayek]]}}",English,"{{Film date|2012|6|25|[[Westwood, California|Westwood]]|2012|07|06|United States}}"
2012,/wiki/Collaborator_(film),Collaborator_(film),"[[Julien Favre]], [[Luca Matrundola]], [[Pascal Vaguelsy]], [[Ted Hope]]",[[Tribeca Film]]<br/>[[E1 Entertainment Canada]],Collaborator,United States,[[Martin Donovan]],Julie Kirkwood,Karen Porter,[[DViant Films]] <br>[[This Is That Productions]],,,87 minutes,Manels Favre,Martin Donovan,[[Martin Donovan]]<br>[[David Morse (actor)|David Morse]]<br>[[Olivia Williams]]<br>[[Melissa Auf der Maur]]<br>[[Katherine Helmond]]<br>[[Eileen Ryan]],English,{{Film date|2011|7|4|Karlovy Vary Film Festival|2012|6|18|United States}}
2012,/wiki/Ice_Age:_Continental_Drift,Ice_Age:_Continental_Drift,Lori Forte<br />John C. Donkin,[[20th Century Fox]],Ice Age: Continental Drift,United States,[[Steve Martino]]<br />[[Michael Thurmeier]],Renato Falcão,[[James Palumbo]]<br />[[David Ian Salter]],[[Blue Sky Studios]]<br />[[20th Century Fox Animation]],$95&nbsp;million,$877&nbsp;million,88 minutes,[[John Powell (composer)|John Powell]],,"{{plainlist |<!-- starring cast is what the poster says -->|
* [[Ray Romano]]
* [[John Leguizamo]]
* [[Denis Leary]]
* [[Nicki Minaj]]
* [[Drake (entertainer)|Drake]]
* [[Jennifer Lopez]]
* [[Queen Latifah]]}} * [[Ray Romano]]
* [[John Leguizamo]]
* [[Denis Leary]]
* [[Nicki Minaj]]
* [[Drake (entertainer)|Drake]]
* [[Jennifer Lopez]]
* [[Queen Latifah]]",English,{{Film date|2012|7|13|North America}}
2012,"/wiki/Farewell,_My_Queen","Farewell,_My_Queen",Jean-Pierre Guérin<br>Kristina Larsen,Ad Vitam Distribution,"Farewell, My Queen",France<br>Spain,[[Benoît Jacquot]],[[Romain Winding]],Luc Barnier<br>Nelly Ollivault,,$9 million,$6.4 million,100 minutes,[[Bruno Coulais]],,[[Diane Kruger]]<br>[[Léa Seydoux]]<br>[[Virginie Ledoyen]]<br>[[Noémie Lvovsky]],French,{{Film date|2012|2|9|[[62nd Berlin International Film Festival|Berlin]]|2012|3|21|France|df|=|yes}}
2012,/wiki/The_Imposter_(2012_film),The_Imposter_(2012_film),Dimitri Doganis,[[Picturehouse Entertainment]]<br />Revolver Entertainment<br />Indomina Releasing,The Imposter,United Kingdom<br/>United States,Bart Layton,Erik Alexander Wilson<br />Lynda Hall,Andrew Hulme,[[Film4 Productions]]<br>[[A&E (TV channel)|A&E IndieFilms]]<br />Raw TV<br/>24 Seven Production<br/>Randy Murray Productions,,$2 million,99 minutes,Anne Nikitin,,,English,{{Film date|df|=|y|2012|01|23|[[Sundance Film Festival|Sundance]]|2012|08|24|UK}}
2012,/wiki/Shut_Up_and_Play_the_Hits,Shut_Up_and_Play_the_Hits,Lucas Ochoa<br />Thomas Benski<br />[[James Murphy (electronic musician)|James Murphy]]<br />Terry Felgate,Pulse Films,Shut Up and Play the Hits,United Kingdom,Dylan Southern<br />Will Lovelace,[[Reed Morano]],Mark Burnett,,,,108 minutes,,,[[LCD Soundsystem]]<br />[[Chuck Klosterman]],English,{{Film date|2012|01|22|Sundance|2012|09|04|United Kingdom|df|=|y}}
2012,/wiki/The_Dark_Knight_Rises,The_Dark_Knight_Rises,"{{Plainlist|
* [[Emma Thomas]]
* Christopher Nolan
* [[Charles Roven]]}}",[[Warner Bros. Pictures]],The Dark Knight Rises,"{{Plainlist|
* United States|ref| name=""LUMIERE""|
* United Kingdom|ref| name=""LUMIERE""|}} * United Kingdom",[[Christopher Nolan]],[[Wally Pfister]],[[Lee Smith (editor)|Lee Smith]],,"{{Plainlist|
* $250–300 million (gross)|ref| name=""Fritz & Kaufman (July 17, 2012)""|
* $230 million (net)|ref| name=""Fritz & Kaufman (July 17, 2012)""|}} * $230 million (net)",$1.085 billion,165 minutes,[[Hans Zimmer]],,"{{Plainlist|
* [[Christian Bale]]
* [[Michael Caine]]
* [[Gary Oldman]]
* [[Anne Hathaway]]
* [[Tom Hardy]]
* [[Marion Cotillard]]
* [[Joseph Gordon-Levitt]]
* [[Morgan Freeman]]}}",English,{{Film date|2012|7|16|New York City|2012|07|20|United States and United Kingdom}}
2012,/wiki/The_Queen_of_Versailles,The_Queen_of_Versailles,Lauren Greenfield<br />Danielle Renfrew Behrens,[[Magnolia Pictures]]<br />[[Evergreen Pictures]],The Queen of Versailles,United States,[[Lauren Greenfield]],Tom Hurwitz,[[Victor Livingston]],,,"$2,401,999",100 minutes (also 55 minutes version exists),[[Jeff Beal]],,Jackie Siegel<br>[[David A. Siegel]],English,{{Film date|2012|1|19|[[2012 Sundance Film Festival|Sundance]]|2012|7|20|United States}}
2012,/wiki/Iron_Sky,Iron_Sky,"{{Plainlist|
* Tero Kaukomaa
* Oliver Damian
*Mitchell Welsh
* Cathy Overett
* Sam Horton
* James Wenban
* Matt Pohl
* Mark Overett
* [[Samuli Torssonen]]}}","{{Plainlist|
* [[Buena Vista International|Walt Disney Studios Motion Pictures Finland]] |small|(Finland)|
* Polyband |small|(Germany)|
* [[Hoyts]] |small|(Australia)|}} {{small|(Finland)}} * Polyband {{small|(Germany)}} * [[Hoyts]] {{small|(Australia)}}",Iron Sky,Finland<br />Germany<br />Australia,[[Timo Vuorensola]],Mika Orasmaa,Suresh Ayyar,"{{Plainlist|
* [[Blind Spot Pictures]]
* 27 Films Production
* New Holland Pictures}}",[[Euro|€]]7.5 million <br />(approx. {{USD}} 10 million),$8.1 million,"{{Plainlist|
* 92 minutes (original/theatrical cut)|<!--Theatrical runtime: 92:38-->|ref|{{cite web|title=''IRON SKY'' (15)|url=http://www.bbfc.co.uk/releases/iron-sky-2012-1|work=Revolver Entertainment|publisher=[[British Board of Film Classification]]|date=14 May 2012|accessdate=2 May 2014}}|</ref>|
* 110 minutes (Director's/Dictator's Cut)}} * 110 minutes (Director's/Dictator's Cut)",[[Laibach (band)|Laibach]],,"{{Plainlist|
* [[Julia Dietze]]
* Christopher Kirby
* [[Götz Otto]]
* [[Peta Sergeant]]
* [[Stephanie Paul]]
* [[Udo Kier]]}}",English<br />German,{{Film date|df|=|y|2012|02|11|[[62nd Berlin International Film Festival|Berlinale]]|2012|04|04|Finland|2012|04|05|Germany|2012|05|10|Australia}}
2012,/wiki/Ruby_Sparks,Ruby_Sparks,[[Albert Berger (producer)|Albert Berger]]<br />[[Ron Yerxa]],[[Fox Searchlight Pictures]],Ruby Sparks,United States,[[Jonathan Dayton and Valerie Faris|Jonathan Dayton<br />Valerie Faris]],[[Matthew Libatique]],[[Pamela Martin (film editor)|Pamela Martin]],Bona Fide Productions,,$9.1 million,104 minutes,[[Nick Urata]],[[Zoe Kazan]],"{{Plain list | 
* [[Paul Dano]]
* [[Zoe Kazan]]
* [[Annette Bening]]
* [[Antonio Banderas]]
* [[Steve Coogan]]
* [[Elliott Gould]]
* [[Chris Messina]]}}",English,{{Film date|2012|07|25}}
2012,/wiki/Step_Up_Revolution,Step_Up_Revolution,"{{plainlist|
* [[Erik Feig]]
* Jennifer Gibgot
* [[Adam Shankman]]
* Patrick Wachsberger}}",[[Lionsgate]],Step Up Revolution,United States,[[Scott Speer]],Karsten Gopinath,"{{plainlist|
* Matt Friedman
* Avi Youabian}}","{{plainlist|
* [[Summit Entertainment]]
* [[Offspring Entertainment]]}}",$33 million,$140.5 million,99 minutes,[[Aaron Zigman]],Amanda Brody,"{{plainlist|
* [[Ryan Guzman]]
* [[Kathryn McCormick]]
* [[Misha Gabriel]]
* [[Peter Gallagher]]
* [[Stephen ""tWitch"" Boss]]
* [[Tommy Dewey]]
* [[Cleopatra Coleman]]
* [[Megan Boone]]}}",English,{{Film date|2012|07|27}}
2012,/wiki/The_Watch_(2012_film),The_Watch_(2012_film),[[Shawn Levy]],[[20th Century Fox]],The Watch,United States,[[Akiva Schaffer]],[[Barry Peterson (cinematographer)|Barry Peterson]],Dean Zimmerman,[[21 Laps Entertainment|21 Laps Productions]],$68 million,$68.3 million,102 minutes,[[Christophe Beck]],Jared Stern<br />[[Seth Rogen]]<br />[[Evan Goldberg]],[[Ben Stiller]]<br />[[Vince Vaughn]]<br />[[Jonah Hill]]<br />[[Richard Ayoade]]<br />[[Rosemarie DeWitt]],English,{{Film date|2012|7|27}}
2012,/wiki/Ai_Weiwei:_Never_Sorry,Ai_Weiwei:_Never_Sorry,,,Ai Weiwei: Never Sorry,United States,[[Alison Klayman]],,,,,,91 minutes,,Alison Klayman,Danqing Chen<br>Ying Gao<br>Changwei Gu,English<br>Mandarin,{{Film date|2012|01|22|Sundance Film Festival|2012|4|26|df|=|yes}}
2012,/wiki/Killer_Joe_(film),Killer_Joe_(film),"{{Plainlist|
* [[Nicolas Chartier]]
* Scott Einbinder}}",[[LD Entertainment]],Killer Joe,United States,[[William Friedkin]],[[Caleb Deschanel]],Darrin Navarro,"{{Plainlist|
* [[Voltage Pictures]]
* [[Worldview Entertainment]]}}",$10 million,$4.7 million,102 minutes,[[Tyler Bates]],,"{{Plainlist|
* [[Matthew McConaughey]]
* [[Emile Hirsch]]
* [[Juno Temple]]
* [[Gina Gershon]]
* [[Thomas Haden Church]]}}",English,"{{Film date|2011|09|08|[[68th Venice International Film Festival|Venice]]|2012|07|27|United States|ref2|=|ref| name=""HR""}}"
2012,/wiki/Searching_for_Sugar_Man,Searching_for_Sugar_Man,"{{Plainlist|
* Malik Bendjelloul
* [[Simon Chinn]]}}","{{Plainlist|
* NonStop Entertainment<br />|small|(Sweden)|
* [[StudioCanal]]<br />|small|(United Kingdom)|}} {{small|(Sweden)}} * [[StudioCanal]]<br /> {{small|(United Kingdom)}}",Searching for Sugar Man,"{{Plainlist|
* Sweden
* United Kingdom
* Finland}}",[[Malik Bendjelloul]],Camilla Skagerström,Malik Bendjelloul,,,$9.1 million,86 minutes,Sixto Rodriguez,Malik Bendjelloul,[[Sixto Rodriguez]],English,{{Film date|df|=|y|2012|01|19|[[2012 Sundance Film Festival|Sundance]]|2012|07|26|United Kingdom|2012|08|24|Sweden|2013|02|22|Finland}}
2012,/wiki/Diary_of_a_Wimpy_Kid:_Dog_Days_(film),Diary_of_a_Wimpy_Kid:_Dog_Days_(film),[[Nina Jacobson]]<br />Brad Simpson,[[20th Century Fox]],Diary of a Wimpy Kid: Dog Days,United States,[[David Bowers (director)|David Bowers]],[[Anthony B. Richmond]],Troy Takaki,[[Color Force (film company)|Color Force]],$22 million,$77.1 million,94 minutes,[[Edward Shearmur]],,"{{Plainlist|
* [[Zachary Gordon]]
* [[Robert Capron]]
* [[Devon Bostick]]
* [[Rachael Harris]]
* [[Steve Zahn]]}}",English,{{filmdate|2012|8|3}}
2012,/wiki/Total_Recall_(2012_film),Total_Recall_(2012_film),"{{plainlist|
* [[Neal H. Moritz]]
* Toby Jaffe}}",[[Columbia Pictures]],Total Recall,United States,[[Len Wiseman]],[[Paul Cameron (cinematographer)|Paul Cameron]],[[Christian Wagner]],[[Original Film]]<br/>[[Relativity Media]],$125 million,$198.5 million,118 minutes <br/>130 minutes (extended director's cut),[[Harry Gregson-Williams]],,"{{plainlist|
* [[Colin Farrell]]
* [[Kate Beckinsale]]
* [[Jessica Biel]]
* [[Bryan Cranston]]
* [[John Cho]]
* [[Bill Nighy]]}}",English,{{Film date|2012|08|03}}
2012,/wiki/360_(film),360_(film),[[Andrew Eaton]]<br>[[David Linde]]<br>Emanuel Michael<br>Danny Krausz<br>[[Chris Hanley]]<br>Olivier Delbosc<br>Marc Missonnier,[[Magnolia Pictures]],360,France<br />Austria<br />Brazil<br />United Kingdom,[[Fernando Meirelles]],[[Adriano Goldman]],[[Daniel Rezende]],[[BBC Films]]<br>[[UK Film Council|The UK Film Council]]<br>ORF<br>Unison Films<br>Gravity Pictures<br>Hero Entertainment<br>Prescience<br>EOS Pictures<br>[[Wild Bunch (film company)|Wild Bunch]]<br>Film Location Austria<br>Austrian Film Institute<br>[[Vienna Film Commission|Vienna Film Fund]]<br>[[Revolution Films|Revolution]]<br>Dor Film<br>Fidélité Films<br>O2 Filmes<br>Muse Productions,,$1.7 million,110 minutes,,,[[Lucia Siposová]]<br>Gabriela Marcinkova<br>Johannes Krisch<br>[[Jude Law]]<br>[[Moritz Bleibtreu]]<br>[[Jamel Debbouze]]<br>[[Dinara Drukarova]]<br>[[Vladimir Vdovichenkov]]<br>[[Rachel Weisz]]<br>[[Juliano Cazarré]]<br>[[Maria Flor]]<br>[[Ben Foster]]<br>[[Marianne Jean-Baptiste]]<br>[[Anthony Hopkins]]<br>[[Mark Ivanir]],English<br />German<br />Arabic<br />French<br />Portuguese<br />Russian<br />Slovak,{{Film date|2011|09|12|[[Toronto International Film Festival|TIFF]]|2012|07|25|France|2012|08|03|U.S.|2012|08|10|UK|df|=|y}}
2012,/wiki/Celeste_and_Jesse_Forever,Celeste_and_Jesse_Forever,[[Jennifer Todd]]<br />[[Suzanne Todd]],[[Sony Pictures Classics]] (USA)<br />[[Buena Vista International]] (UK),Celeste and Jesse Forever,United States,[[Lee Toland Krieger]],David Lanzenberg,[[Yana Gorskaya]],Envision Media Arts<br />Team Todd,"$840,000","$3,094,813",92 minutes,Sunny Levine<br />Zach Cowie,[[Rashida Jones]]<br />[[Will McCormack]],"{{Plainlist | 
* Rashida Jones
* [[Andy Samberg]]
* [[Ari Graynor]]
* [[Eric Christian Olsen]]
* [[Elijah Wood]]
* [[Emma Roberts]]}}",English,{{Film date|2012|08|03}}
2012,/wiki/Hope_Springs_(2012_film),Hope_Springs_(2012_film),"{{Plain list|
* [[Guymon Casady]]
* Todd Black
* Brian Bell}}",{{ubl|[[Columbia Pictures]]|[[Metro-Goldwyn-Mayer]]}},Hope Springs,United States,[[David Frankel]],[[Florian Ballhaus]],[[Steven Weisberg]],{{ubl|[[Mandate Pictures]]|Film 360|[[Escape Artists]]}},$30 million,$114.3 million,100 minutes,[[Theodore Shapiro (composer)|Theodore Shapiro]],[[Vanessa Taylor]],"{{Plain list|
* [[Meryl Streep]]
* [[Tommy Lee Jones]]
* [[Steve Carell]]}}",English,{{Film date|2012|08|08}}
2012,/wiki/The_Bourne_Legacy_(film),The_Bourne_Legacy_(film),"{{Plainlist|
* [[Frank Marshall (film producer)|Frank Marshall]]
* Patrick Crowley
* Jeffrey M. Weiner
* Ben Smith}}",[[Universal Studios|Universal Pictures]],The Bourne Legacy,United States,[[Tony Gilroy]],[[Robert Elswit]],[[John Gilroy (film editor)|John Gilroy]],"{{plainlist|
* [[Relativity Media]]
* [[The Kennedy/Marshall Company]]
* [[Captivate Entertainment]]}}",$125 million,$276.1 million,135 minutes,[[James Newton Howard]],,"{{Plainlist|
* [[Jeremy Renner]]
* [[Rachel Weisz]]
* [[Edward Norton]]
* [[Albert Finney]]
* [[Joan Allen]]
* [[Stacy Keach]]
* [[Oscar Isaac]]
* [[Scott Glenn]]}}",English,{{Film date|2012|7|30|[[New York City]]|2012|08|10|United States}}
2012,/wiki/The_Campaign_(film),The_Campaign_(film),"{{Plain list|
* Jay Roach
* [[Adam McKay]]
* [[Will Ferrell]]
* [[Zach Galifianakis]]}}",[[Warner Bros.|Warner Bros. Pictures]],The Campaign,United States,[[Jay Roach]],Jim Denault,[[Craig Alpert]],"{{Plain list|
* [[Gary Sanchez Productions]]
* [[Jay Roach|Everyman Pictures]]}}",$95 million,$104.9 million,85 minutes <br />96 minutes {{small|(Extended cut)}},[[Theodore Shapiro (composer)|Theodore Shapiro]],,"{{Plain list|
* Will Ferrell
* Zach Galifianakis
* [[Jason Sudeikis]]
* [[Katherine LaNasa]]
* [[Dylan McDermott]]
* [[John Lithgow]]
* [[Dan Aykroyd]]
* [[Brian Cox (actor)|Brian Cox]]}}",English,{{Film date|2012|08|04|[[Traverse City Film Festival|TCFF]]|2012|08|10|United States}}
2012,/wiki/2_Days_in_New_York,2_Days_in_New_York,"{{Plainlist |
* Scott Franklin
* Ulf Israel
* Christophe Mazodier
* Jean-Jacques Neira
*Hubert Toint}}",[[Magnolia Pictures]],2 Days in New York,"{{Plainlist |
* Belgium
* France
* Germany}}",[[Julie Delpy]],Lubomir Bakchev,Julie Delpy,"{{Plainlist |
* Polaris Films
* [[Protozoa Pictures]]}}",,"$1,653,792",96 minutes,"{{Plainlist |
* Arnaud Boivin
* Jean-Michel Zanetti}}",,"{{Plainlist |
* [[Chris Rock]]
* Julie Delpy
* Albert Delpy
* Alexia Landeau
* Alex Nahon
* [[Dylan Baker]]
* [[Kate Burton (actress)|Kate Burton]]}}","{{Plainlist |
* English
* French}}",{{Film date|2012|3|28|France}}
2012,/wiki/The_Odd_Life_of_Timothy_Green,The_Odd_Life_of_Timothy_Green,"{{plain list|
*[[Scott Sanders (producer)|Scott Sanders]]
*James Whitaker
*[[Ahmet Zappa]]}}",[[Walt Disney Studios Motion Pictures|Walt Disney Studios<br>Motion Pictures]],The Odd Life of Timothy Green,United States,[[Peter Hedges]],[[John Toll]],[[Andrew Mondshein]],"{{plain list|
*[[Walt Disney Pictures]]
*Scott Sanders Productions}}",$25 million,$56 million,104 minutes,[[Geoff Zanelli]],,"{{plain list|
*[[Jennifer Garner]]
*[[Joel Edgerton]]
*[[Odeya Rush]]
*[[Dianne Wiest]]
*[[CJ Adams]]
*[[Rosemarie DeWitt]]
*[[Ron Livingston]]
*[[David Morse (actor)|David Morse]]
*[[Common (rapper)|Common]]}}",English,{{Film date|2012|8|15}}
2012,/wiki/Ek_Tha_Tiger,Ek_Tha_Tiger,[[Aditya Chopra]],,Ek Tha Tiger,[[India]],[[kabir Khan (director)|Kabir Khan]],[[Aseem Mishra]],Rameshwar S. Bhagat,[[Yash Raj Films]],{{INR}} 75 crore,{{INR}} 320 crore,2 Hours 13 Min,'''Original songs : ''' <br/>[[Sohail Sen]]<br/> '''Guest Composers : '''<br/>[[Sajid-Wajid]]<br/> '''Background Score : '''<br/>[[Julius Packiam]],,[[Salman Khan]] <br/> [[Katrina Kaif]] <br/> [[Ranvir Shorey]] <br/> [[Girish Karnad]],[[Hindi]],{{Film date|2012|8|15|df|=|y}}
2012,/wiki/The_Expendables_2,The_Expendables_2,"{{Plainlist|
* [[Avi Lerner]]
* Danny Lerner
* Kevin King Templeton
* Les Weldon}}",[[Lionsgate Films|Lionsgate]],The Expendables 2,United States,[[Simon West]],[[Shelly Johnson (cinematographer)|Shelly Johnson]],Todd E. Miller,"{{Plainlist|
* [[Millennium Films]]
* [[Nu Image]]}}",$100 million,$315 million,103 minutes,[[Brian Tyler (composer)|Brian Tyler]],,"{{Plainlist|
* Sylvester Stallone
* [[Jason Statham]]
* [[Jet Li]]
* [[Dolph Lundgren]]
* [[Chuck Norris]]
* [[Terry Crews]]
* [[Randy Couture]]
* [[Liam Hemsworth]]
* [[Jean-Claude Van Damme]]
* [[Bruce Willis]]
* [[Arnold Schwarzenegger]]}}",English,{{Film date|2012|08|13|[[London]]|2012|08|17|United States}}
